Date	Time (UTC)	H (nT)	By (nT)	Bz (nT)
2026/06/14	00:08:18	106.01	8566.06	-57078.71
2026/06/14	00:08:19	106.00	8566.07	-57078.69
2026/06/14	00:08:20	106.00	8566.06	-57078.68
2026/06/14	00:08:21	105.99	8566.01	-57078.68
2026/06/14	00:08:22	106.00	8565.96	-57078.65
2026/06/14	00:08:23	106.02	8565.88	-57078.65
2026/06/14	00:08:24	106.06	8565.83	-57078.64
2026/06/14	00:08:25	106.07	8565.76	-57078.60
2026/06/14	00:08:26	106.08	8565.72	-57078.60
2026/06/14	00:08:27	106.08	8565.68	-57078.59
2026/06/14	00:08:28	106.11	8565.66	-57078.58
2026/06/14	00:08:29	106.16	8565.68	-57078.55
2026/06/14	00:08:30	106.22	8565.69	-57078.53
2026/06/14	00:08:31	106.27	8565.66	-57078.47
2026/06/14	00:08:32	106.37	8565.67	-57078.42
2026/06/14	00:08:33	106.42	8565.67	-57078.37
2026/06/14	00:08:34	106.44	8565.66	-57078.33
2026/06/14	00:08:35	106.49	8565.69	-57078.28
2026/06/14	00:08:36	106.52	8565.73	-57078.25
2026/06/14	00:08:37	106.52	8565.76	-57078.23
2026/06/14	00:08:38	106.52	8565.82	-57078.19
2026/06/14	00:08:39	106.53	8565.88	-57078.17
2026/06/14	00:08:40	106.50	8565.92	-57078.15
2026/06/14	00:08:41	106.49	8565.94	-57078.17
2026/06/14	00:08:42	106.47	8565.97	-57078.16
2026/06/14	00:08:43	106.46	8565.98	-57078.16
2026/06/14	00:08:44	106.43	8566.00	-57078.16
2026/06/14	00:08:45	106.40	8565.97	-57078.15
2026/06/14	00:08:46	106.34	8565.87	-57078.18
2026/06/14	00:08:47	106.34	8565.79	-57078.20
2026/06/14	00:08:48	106.33	8565.76	-57078.21
2026/06/14	00:08:49	106.35	8565.71	-57078.19
2026/06/14	00:08:50	106.36	8565.67	-57078.20
2026/06/14	00:08:51	106.38	8565.63	-57078.20
2026/06/14	00:08:52	106.38	8565.62	-57078.21
2026/06/14	00:08:53	106.37	8565.61	-57078.20
2026/06/14	00:08:54	106.39	8565.61	-57078.22
2026/06/14	00:08:55	106.42	8565.64	-57078.22
2026/06/14	00:08:56	106.42	8565.68	-57078.23
2026/06/14	00:08:57	106.41	8565.68	-57078.24
2026/06/14	00:08:58	106.39	8565.68	-57078.25
2026/06/14	00:08:59	106.36	8565.66	-57078.24
2026/06/14	00:09:00	106.36	8565.65	-57078.23
2026/06/14	00:09:01	106.36	8565.68	-57078.23
2026/06/14	00:09:02	106.36	8565.65	-57078.23
2026/06/14	00:09:03	106.38	8565.62	-57078.24
2026/06/14	00:09:04	106.40	8565.58	-57078.23
2026/06/14	00:09:05	106.39	8565.54	-57078.22
2026/06/14	00:09:06	106.39	8565.48	-57078.22
2026/06/14	00:09:07	106.37	8565.41	-57078.24
2026/06/14	00:09:08	106.33	8565.34	-57078.26
2026/06/14	00:09:09	106.31	8565.32	-57078.27
2026/06/14	00:09:10	106.28	8565.29	-57078.29
2026/06/14	00:09:11	106.24	8565.28	-57078.30
2026/06/14	00:09:12	106.21	8565.30	-57078.32
2026/06/14	00:09:13	106.19	8565.32	-57078.34
2026/06/14	00:09:14	106.17	8565.34	-57078.37
2026/06/14	00:09:15	106.14	8565.32	-57078.38
2026/06/14	00:09:16	106.14	8565.36	-57078.42
2026/06/14	00:09:17	106.16	8565.33	-57078.41
2026/06/14	00:09:18	106.16	8565.30	-57078.38
2026/06/14	00:09:19	106.16	8565.23	-57078.37
2026/06/14	00:09:20	106.16	8565.19	-57078.36
2026/06/14	00:09:21	106.17	8565.16	-57078.35
2026/06/14	00:09:22	106.20	8565.13	-57078.35
2026/06/14	00:09:23	106.19	8565.08	-57078.35
2026/06/14	00:09:24	106.16	8565.03	-57078.37
2026/06/14	00:09:25	106.17	8565.00	-57078.37
2026/06/14	00:09:26	106.14	8564.98	-57078.38
2026/06/14	00:09:27	106.14	8565.02	-57078.40
2026/06/14	00:09:28	106.11	8565.02	-57078.43
2026/06/14	00:09:29	106.09	8565.03	-57078.45
2026/06/14	00:09:30	106.09	8565.07	-57078.43
2026/06/14	00:09:31	106.12	8565.13	-57078.44
2026/06/14	00:09:32	106.12	8565.14	-57078.45
2026/06/14	00:09:33	106.11	8565.12	-57078.45
2026/06/14	00:09:34	106.15	8565.14	-57078.42
2026/06/14	00:09:35	106.20	8565.12	-57078.41
2026/06/14	00:09:36	106.20	8565.09	-57078.37
2026/06/14	00:09:37	106.24	8565.05	-57078.36
2026/06/14	00:09:38	106.27	8565.00	-57078.34
2026/06/14	00:09:39	106.28	8564.94	-57078.34
2026/06/14	00:09:40	106.31	8564.91	-57078.33
2026/06/14	00:09:41	106.31	8564.90	-57078.30
2026/06/14	00:09:42	106.35	8564.91	-57078.30
2026/06/14	00:09:43	106.34	8564.95	-57078.30
2026/06/14	00:09:44	106.35	8565.09	-57078.27
2026/06/14	00:09:45	106.37	8565.21	-57078.27
2026/06/14	00:09:46	106.33	8565.27	-57078.25
2026/06/14	00:09:47	106.29	8565.29	-57078.25
2026/06/14	00:09:48	106.26	8565.34	-57078.26
2026/06/14	00:09:49	106.23	8565.35	-57078.26
2026/06/14	00:09:50	106.21	8565.33	-57078.24
2026/06/14	00:09:51	106.19	8565.29	-57078.23
2026/06/14	00:09:52	106.17	8565.21	-57078.25
2026/06/14	00:09:53	106.15	8565.12	-57078.25
2026/06/14	00:09:54	106.12	8565.02	-57078.26
2026/06/14	00:09:55	106.09	8564.92	-57078.30
2026/06/14	00:09:56	106.11	8564.87	-57078.30
2026/06/14	00:09:57	106.10	8564.76	-57078.34
2026/06/14	00:09:58	106.02	8564.69	-57078.38
2026/06/14	00:09:59	105.99	8564.62	-57078.40
2026/06/14	00:10:00	105.99	8564.58	-57078.41
2026/06/14	00:10:01	105.99	8564.60	-57078.44
2026/06/14	00:10:02	105.93	8564.57	-57078.51
2026/06/14	00:10:03	105.96	8564.67	-57078.52
2026/06/14	00:10:04	105.94	8564.68	-57078.55
2026/06/14	00:10:05	105.93	8564.75	-57078.56
2026/06/14	00:10:06	105.95	8564.81	-57078.54
2026/06/14	00:10:07	105.92	8564.87	-57078.56
2026/06/14	00:10:08	105.86	8564.89	-57078.58
2026/06/14	00:10:09	105.86	8564.90	-57078.58
2026/06/14	00:10:10	105.86	8564.93	-57078.56
2026/06/14	00:10:11	105.82	8564.89	-57078.59
2026/06/14	00:10:12	105.83	8564.87	-57078.59
2026/06/14	00:10:13	105.81	8564.75	-57078.62
2026/06/14	00:10:14	105.83	8564.74	-57078.61
2026/06/14	00:10:15	105.76	8564.58	-57078.64
2026/06/14	00:10:16	105.74	8564.54	-57078.65
2026/06/14	00:10:17	105.76	8564.52	-57078.67
2026/06/14	00:10:18	105.77	8564.49	-57078.67
2026/06/14	00:10:19	105.75	8564.45	-57078.69
2026/06/14	00:10:20	105.75	8564.47	-57078.71
2026/06/14	00:10:21	105.73	8564.48	-57078.73
2026/06/14	00:10:22	105.77	8564.56	-57078.70
2026/06/14	00:10:23	105.85	8564.67	-57078.67
2026/06/14	00:10:24	105.78	8564.73	-57078.69
2026/06/14	00:10:25	105.79	8564.68	-57078.67
2026/06/14	00:10:26	105.82	8564.71	-57078.64
2026/06/14	00:10:27	105.76	8564.69	-57078.64
2026/06/14	00:10:28	105.75	8564.71	-57078.64
2026/06/14	00:10:29	105.70	8564.74	-57078.63
2026/06/14	00:10:30	105.69	8564.68	-57078.65
2026/06/14	00:10:31	105.67	8564.68	-57078.65
2026/06/14	00:10:32	105.60	8564.65	-57078.66
2026/06/14	00:10:33	105.52	8564.53	-57078.69
2026/06/14	00:10:34	105.46	8564.45	-57078.72
2026/06/14	00:10:35	105.40	8564.38	-57078.77
2026/06/14	00:10:36	105.34	8564.31	-57078.81
2026/06/14	00:10:37	105.29	8564.25	-57078.83
2026/06/14	00:10:38	105.26	8564.21	-57078.88
2026/06/14	00:10:39	105.23	8564.16	-57078.94
2026/06/14	00:10:40	105.21	8564.15	-57078.93
2026/06/14	00:10:41	105.22	8564.12	-57078.93
2026/06/14	00:10:42	105.25	8564.12	-57078.94
2026/06/14	00:10:43	105.29	8564.11	-57078.96
2026/06/14	00:10:44	105.29	8564.07	-57078.96
2026/06/14	00:10:45	105.33	8564.04	-57078.95
2026/06/14	00:10:46	105.35	8564.00	-57078.96
2026/06/14	00:10:47	105.37	8563.98	-57078.96
2026/06/14	00:10:48	105.36	8563.95	-57078.97
2026/06/14	00:10:49	105.39	8563.91	-57078.98
2026/06/14	00:10:50	105.41	8563.90	-57078.98
2026/06/14	00:10:51	105.43	8563.90	-57078.98
2026/06/14	00:10:52	105.40	8563.89	-57078.98
2026/06/14	00:10:53	105.39	8563.91	-57079.00
2026/06/14	00:10:54	105.39	8563.91	-57079.02
2026/06/14	00:10:55	105.37	8563.97	-57079.03
2026/06/14	00:10:56	105.37	8563.99	-57079.05
2026/06/14	00:10:57	105.35	8564.04	-57079.05
2026/06/14	00:10:58	105.36	8564.11	-57079.04
2026/06/14	00:10:59	105.37	8564.17	-57079.05
2026/06/14	00:11:00	105.36	8564.20	-57079.05
2026/06/14	00:11:01	105.35	8564.20	-57079.03
2026/06/14	00:11:02	105.36	8564.21	-57079.02
2026/06/14	00:11:03	105.36	8564.23	-57079.00
2026/06/14	00:11:04	105.39	8564.22	-57078.99
2026/06/14	00:11:05	105.31	8564.22	-57079.00
2026/06/14	00:11:06	105.26	8564.15	-57079.01
2026/06/14	00:11:07	105.27	8564.20	-57079.00
2026/06/14	00:11:08	105.20	8564.19	-57079.02
2026/06/14	00:11:09	105.19	8564.25	-57079.02
2026/06/14	00:11:10	105.18	8564.26	-57079.01
2026/06/14	00:11:11	105.15	8564.26	-57079.01
2026/06/14	00:11:12	105.18	8564.27	-57079.00
2026/06/14	00:11:13	105.18	8564.24	-57079.01
2026/06/14	00:11:14	105.17	8564.21	-57079.00
2026/06/14	00:11:15	105.17	8564.19	-57079.00
2026/06/14	00:11:16	105.17	8564.14	-57079.00
2026/06/14	00:11:17	105.24	8564.16	-57078.98
2026/06/14	00:11:18	105.16	8564.02	-57079.01
2026/06/14	00:11:19	105.11	8563.93	-57079.03
2026/06/14	00:11:20	105.13	8563.91	-57079.04
2026/06/14	00:11:21	105.13	8563.89	-57079.04
2026/06/14	00:11:22	105.11	8563.89	-57079.06
2026/06/14	00:11:23	105.12	8563.87	-57079.08
2026/06/14	00:11:24	105.09	8563.85	-57079.12
2026/06/14	00:11:25	105.07	8563.84	-57079.13
2026/06/14	00:11:26	105.05	8563.84	-57079.16
2026/06/14	00:11:27	105.03	8563.85	-57079.17
2026/06/14	00:11:28	105.03	8563.85	-57079.18
2026/06/14	00:11:29	105.04	8563.86	-57079.20
2026/06/14	00:11:30	105.06	8563.86	-57079.19
2026/06/14	00:11:31	105.06	8563.87	-57079.19
2026/06/14	00:11:32	105.07	8563.87	-57079.20
2026/06/14	00:11:33	105.09	8563.88	-57079.21
2026/06/14	00:11:34	105.13	8563.87	-57079.20
2026/06/14	00:11:35	105.15	8563.87	-57079.21
2026/06/14	00:11:36	105.13	8563.84	-57079.20
2026/06/14	00:11:37	105.14	8563.85	-57079.22
2026/06/14	00:11:38	105.12	8563.85	-57079.23
2026/06/14	00:11:39	105.07	8563.87	-57079.22
2026/06/14	00:11:40	105.07	8563.97	-57079.24
2026/06/14	00:11:41	105.16	8564.09	-57079.19
2026/06/14	00:11:42	105.15	8564.09	-57079.17
2026/06/14	00:11:43	105.12	8564.12	-57079.18
2026/06/14	00:11:44	105.18	8564.23	-57079.13
2026/06/14	00:11:45	105.22	8564.32	-57079.10
2026/06/14	00:11:46	105.23	8564.35	-57079.06
2026/06/14	00:11:47	105.28	8564.42	-57079.02
2026/06/14	00:11:48	105.29	8564.43	-57079.01
2026/06/14	00:11:49	105.31	8564.43	-57078.97
2026/06/14	00:11:50	105.29	8564.40	-57078.95
2026/06/14	00:11:51	105.27	8564.36	-57078.96
2026/06/14	00:11:52	105.25	8564.32	-57078.94
2026/06/14	00:11:53	105.23	8564.31	-57078.95
2026/06/14	00:11:54	105.18	8564.28	-57078.96
2026/06/14	00:11:55	105.17	8564.32	-57078.97
2026/06/14	00:11:56	105.19	8564.36	-57078.96
2026/06/14	00:11:57	105.18	8564.36	-57078.95
2026/06/14	00:11:58	105.12	8564.33	-57078.99
2026/06/14	00:11:59	105.13	8564.33	-57078.98
2026/06/14	00:12:00	105.14	8564.37	-57078.98
2026/06/14	00:12:01	105.13	8564.44	-57078.99
2026/06/14	00:12:02	105.20	8564.44	-57078.97
2026/06/14	00:12:03	105.21	8564.41	-57078.95
2026/06/14	00:12:04	105.19	8564.41	-57078.95
2026/06/14	00:12:05	105.18	8564.41	-57078.94
2026/06/14	00:12:06	105.17	8564.37	-57078.95
2026/06/14	00:12:07	105.19	8564.38	-57078.94
2026/06/14	00:12:08	105.15	8564.34	-57078.95
2026/06/14	00:12:09	105.15	8564.32	-57078.96
2026/06/14	00:12:10	105.16	8564.30	-57078.98
2026/06/14	00:12:11	105.16	8564.26	-57079.00
2026/06/14	00:12:12	105.14	8564.22	-57079.02
2026/06/14	00:12:13	105.14	8564.20	-57079.05
2026/06/14	00:12:14	105.13	8564.18	-57079.07
2026/06/14	00:12:15	105.12	8564.17	-57079.07
2026/06/14	00:12:16	105.13	8564.16	-57079.09
2026/06/14	00:12:17	105.13	8564.14	-57079.08
2026/06/14	00:12:18	105.10	8564.14	-57079.08
2026/06/14	00:12:19	105.12	8564.18	-57079.09
2026/06/14	00:12:20	105.14	8564.23	-57079.07
2026/06/14	00:12:21	105.18	8564.27	-57079.08
2026/06/14	00:12:22	105.20	8564.28	-57079.07
2026/06/14	00:12:23	105.21	8564.32	-57079.05
2026/06/14	00:12:24	105.26	8564.38	-57079.03
2026/06/14	00:12:25	105.29	8564.42	-57079.00
2026/06/14	00:12:26	105.32	8564.42	-57078.98
2026/06/14	00:12:27	105.34	8564.42	-57078.98
2026/06/14	00:12:28	105.35	8564.44	-57078.96
2026/06/14	00:12:29	105.38	8564.48	-57078.94
2026/06/14	00:12:30	105.37	8564.46	-57078.94
2026/06/14	00:12:31	105.35	8564.44	-57078.92
2026/06/14	00:12:32	105.34	8564.43	-57078.90
2026/06/14	00:12:33	105.34	8564.43	-57078.90
2026/06/14	00:12:34	105.33	8564.44	-57078.88
2026/06/14	00:12:35	105.33	8564.43	-57078.87
2026/06/14	00:12:36	105.30	8564.41	-57078.88
2026/06/14	00:12:37	105.33	8564.45	-57078.87
2026/06/14	00:12:38	105.38	8564.54	-57078.86
2026/06/14	00:12:39	105.35	8564.52	-57078.86
2026/06/14	00:12:40	105.30	8564.52	-57078.86
2026/06/14	00:12:41	105.31	8564.56	-57078.86
2026/06/14	00:12:42	105.30	8564.56	-57078.87
2026/06/14	00:12:43	105.28	8564.56	-57078.85
2026/06/14	00:12:44	105.23	8564.54	-57078.86
2026/06/14	00:12:45	105.19	8564.55	-57078.88
2026/06/14	00:12:46	105.19	8564.58	-57078.88
2026/06/14	00:12:47	105.16	8564.58	-57078.90
2026/06/14	00:12:48	105.11	8564.58	-57078.92
2026/06/14	00:12:49	105.08	8564.57	-57078.95
2026/06/14	00:12:50	105.06	8564.57	-57078.95
2026/06/14	00:12:51	105.02	8564.55	-57078.97
2026/06/14	00:12:52	104.94	8564.51	-57079.00
2026/06/14	00:12:53	104.93	8564.51	-57079.02
2026/06/14	00:12:54	104.85	8564.48	-57079.08
2026/06/14	00:12:55	104.85	8564.49	-57079.09
2026/06/14	00:12:56	104.81	8564.47	-57079.11
2026/06/14	00:12:57	104.77	8564.46	-57079.15
2026/06/14	00:12:58	104.75	8564.49	-57079.18
2026/06/14	00:12:59	104.79	8564.53	-57079.17
2026/06/14	00:13:00	104.73	8564.49	-57079.22
2026/06/14	00:13:01	104.72	8564.49	-57079.22
2026/06/14	00:13:02	104.74	8564.49	-57079.21
2026/06/14	00:13:03	104.75	8564.46	-57079.21
2026/06/14	00:13:04	104.77	8564.46	-57079.23
2026/06/14	00:13:05	104.75	8564.42	-57079.22
2026/06/14	00:13:06	104.76	8564.43	-57079.25
2026/06/14	00:13:07	104.76	8564.45	-57079.27
2026/06/14	00:13:08	104.80	8564.50	-57079.25
2026/06/14	00:13:09	104.86	8564.52	-57079.21
2026/06/14	00:13:10	104.85	8564.50	-57079.22
2026/06/14	00:13:11	104.83	8564.42	-57079.23
2026/06/14	00:13:12	104.84	8564.41	-57079.21
2026/06/14	00:13:13	104.88	8564.36	-57079.19
2026/06/14	00:13:14	104.91	8564.35	-57079.18
2026/06/14	00:13:15	104.95	8564.40	-57079.16
2026/06/14	00:13:16	104.97	8564.38	-57079.15
2026/06/14	00:13:17	105.05	8564.47	-57079.11
2026/06/14	00:13:18	105.11	8564.52	-57079.09
2026/06/14	00:13:19	105.18	8564.62	-57079.04
2026/06/14	00:13:20	105.22	8564.69	-57079.00
2026/06/14	00:13:21	105.31	8564.80	-57078.95
2026/06/14	00:13:22	105.37	8564.88	-57078.90
2026/06/14	00:13:23	105.38	8564.90	-57078.87
2026/06/14	00:13:24	105.43	8564.98	-57078.84
2026/06/14	00:13:25	105.49	8565.06	-57078.76
2026/06/14	00:13:26	105.47	8565.02	-57078.75
2026/06/14	00:13:27	105.48	8565.05	-57078.72
2026/06/14	00:13:28	105.46	8565.09	-57078.69
2026/06/14	00:13:29	105.47	8565.12	-57078.67
2026/06/14	00:13:30	105.46	8565.13	-57078.67
2026/06/14	00:13:31	105.50	8565.17	-57078.64
2026/06/14	00:13:32	105.58	8565.25	-57078.58
2026/06/14	00:13:33	105.55	8565.12	-57078.57
2026/06/14	00:13:34	105.53	8565.10	-57078.57
2026/06/14	00:13:35	105.55	8565.10	-57078.56
2026/06/14	00:13:36	105.57	8565.06	-57078.56
2026/06/14	00:13:37	105.57	8565.05	-57078.54
2026/06/14	00:13:38	105.56	8565.05	-57078.54
2026/06/14	00:13:39	105.55	8565.05	-57078.54
2026/06/14	00:13:40	105.55	8565.11	-57078.53
2026/06/14	00:13:41	105.54	8565.15	-57078.53
2026/06/14	00:13:42	105.53	8565.18	-57078.55
2026/06/14	00:13:43	105.53	8565.24	-57078.55
2026/06/14	00:13:44	105.53	8565.27	-57078.53
2026/06/14	00:13:45	105.54	8565.31	-57078.53
2026/06/14	00:13:46	105.53	8565.27	-57078.54
2026/06/14	00:13:47	105.50	8565.23	-57078.56
2026/06/14	00:13:48	105.51	8565.21	-57078.56
2026/06/14	00:13:49	105.52	8565.15	-57078.56
2026/06/14	00:13:50	105.49	8565.09	-57078.58
2026/06/14	00:13:51	105.47	8565.02	-57078.60
2026/06/14	00:13:52	105.46	8564.95	-57078.62
2026/06/14	00:13:53	105.42	8564.87	-57078.66
2026/06/14	00:13:54	105.37	8564.79	-57078.68
2026/06/14	00:13:55	105.34	8564.76	-57078.72
2026/06/14	00:13:56	105.30	8564.78	-57078.74
2026/06/14	00:13:57	105.31	8564.85	-57078.76
2026/06/14	00:13:58	105.29	8564.85	-57078.79
2026/06/14	00:13:59	105.29	8564.88	-57078.81
2026/06/14	00:14:00	105.33	8564.97	-57078.78
2026/06/14	00:14:01	105.40	8565.06	-57078.76
2026/06/14	00:14:02	105.47	8565.13	-57078.75
2026/06/14	00:14:03	105.54	8565.21	-57078.70
2026/06/14	00:14:04	105.62	8565.26	-57078.66
2026/06/14	00:14:05	105.69	8565.28	-57078.59
2026/06/14	00:14:06	105.77	8565.29	-57078.53
2026/06/14	00:14:07	105.81	8565.32	-57078.49
2026/06/14	00:14:08	105.84	8565.30	-57078.44
2026/06/14	00:14:09	105.84	8565.27	-57078.42
2026/06/14	00:14:10	105.86	8565.29	-57078.38
2026/06/14	00:14:11	105.88	8565.31	-57078.35
2026/06/14	00:14:12	105.91	8565.38	-57078.32
2026/06/14	00:14:13	105.94	8565.46	-57078.29
2026/06/14	00:14:14	105.94	8565.52	-57078.25
2026/06/14	00:14:15	105.98	8565.59	-57078.23
2026/06/14	00:14:16	105.99	8565.64	-57078.17
2026/06/14	00:14:17	106.02	8565.69	-57078.13
2026/06/14	00:14:18	106.05	8565.71	-57078.09
2026/06/14	00:14:19	106.07	8565.68	-57078.05
2026/06/14	00:14:20	106.07	8565.65	-57078.04
2026/06/14	00:14:21	106.07	8565.62	-57078.01
2026/06/14	00:14:22	106.02	8565.56	-57078.00
2026/06/14	00:14:23	106.04	8565.57	-57077.98
2026/06/14	00:14:24	106.04	8565.56	-57077.97
2026/06/14	00:14:25	106.02	8565.53	-57077.96
2026/06/14	00:14:26	106.01	8565.52	-57078.00
2026/06/14	00:14:27	106.01	8565.51	-57077.99
2026/06/14	00:14:28	105.98	8565.46	-57078.00
2026/06/14	00:14:29	105.96	8565.43	-57078.00
2026/06/14	00:14:30	105.93	8565.37	-57078.04
2026/06/14	00:14:31	105.92	8565.37	-57078.08
2026/06/14	00:14:32	105.94	8565.39	-57078.09
2026/06/14	00:14:33	105.94	8565.37	-57078.10
2026/06/14	00:14:34	105.99	8565.37	-57078.10
2026/06/14	00:14:35	106.01	8565.36	-57078.10
2026/06/14	00:14:36	105.98	8565.29	-57078.11
2026/06/14	00:14:37	106.01	8565.24	-57078.10
2026/06/14	00:14:38	106.02	8565.22	-57078.10
2026/06/14	00:14:39	106.03	8565.23	-57078.08
2026/06/14	00:14:40	106.06	8565.21	-57078.07
2026/06/14	00:14:41	106.12	8565.25	-57078.07
2026/06/14	00:14:42	106.14	8565.26	-57078.08
2026/06/14	00:14:43	106.17	8565.29	-57078.07
2026/06/14	00:14:44	106.23	8565.31	-57078.04
2026/06/14	00:14:45	106.28	8565.32	-57078.03
2026/06/14	00:14:46	106.30	8565.29	-57078.02
2026/06/14	00:14:47	106.31	8565.28	-57078.02
2026/06/14	00:14:48	106.33	8565.29	-57077.97
2026/06/14	00:14:49	106.33	8565.25	-57077.98
2026/06/14	00:14:50	106.35	8565.24	-57077.97
2026/06/14	00:14:51	106.37	8565.30	-57077.93
2026/06/14	00:14:52	106.33	8565.27	-57077.97
2026/06/14	00:14:53	106.39	8565.35	-57077.92
2026/06/14	00:14:54	106.44	8565.40	-57077.89
2026/06/14	00:14:55	106.47	8565.45	-57077.86
2026/06/14	00:14:56	106.57	8565.58	-57077.81
2026/06/14	00:14:57	106.65	8565.64	-57077.74
2026/06/14	00:14:58	106.74	8565.68	-57077.67
2026/06/14	00:14:59	106.82	8565.76	-57077.61
2026/06/14	00:15:00	106.85	8565.78	-57077.53
2026/06/14	00:15:01	106.93	8565.86	-57077.45
2026/06/14	00:15:02	106.95	8565.88	-57077.40
2026/06/14	00:15:03	106.99	8565.96	-57077.33
2026/06/14	00:15:04	106.98	8566.00	-57077.29
2026/06/14	00:15:05	106.96	8566.06	-57077.26
2026/06/14	00:15:06	106.94	8566.13	-57077.24
2026/06/14	00:15:07	106.92	8566.15	-57077.22
2026/06/14	00:15:08	106.83	8566.14	-57077.23
2026/06/14	00:15:09	106.76	8566.14	-57077.25
2026/06/14	00:15:10	106.72	8566.14	-57077.26
2026/06/14	00:15:11	106.65	8566.14	-57077.28
2026/06/14	00:15:12	106.61	8566.13	-57077.30
2026/06/14	00:15:13	106.59	8566.11	-57077.33
2026/06/14	00:15:14	106.60	8566.09	-57077.33
2026/06/14	00:15:15	106.62	8566.02	-57077.35
2026/06/14	00:15:16	106.60	8565.88	-57077.35
2026/06/14	00:15:17	106.59	8565.76	-57077.37
2026/06/14	00:15:18	106.56	8565.61	-57077.39
2026/06/14	00:15:19	106.56	8565.47	-57077.40
2026/06/14	00:15:20	106.52	8565.36	-57077.46
2026/06/14	00:15:21	106.49	8565.30	-57077.49
2026/06/14	00:15:22	106.44	8565.23	-57077.53
2026/06/14	00:15:23	106.41	8565.23	-57077.58
2026/06/14	00:15:24	106.41	8565.29	-57077.62
2026/06/14	00:15:25	106.37	8565.31	-57077.66
2026/06/14	00:15:26	106.38	8565.40	-57077.69
2026/06/14	00:15:27	106.38	8565.44	-57077.71
2026/06/14	00:15:28	106.37	8565.42	-57077.72
2026/06/14	00:15:29	106.36	8565.44	-57077.72
2026/06/14	00:15:30	106.39	8565.49	-57077.71
2026/06/14	00:15:31	106.37	8565.46	-57077.73
2026/06/14	00:15:32	106.41	8565.42	-57077.74
2026/06/14	00:15:33	106.46	8565.45	-57077.70
2026/06/14	00:15:34	106.55	8565.44	-57077.68
2026/06/14	00:15:35	106.55	8565.37	-57077.68
2026/06/14	00:15:36	106.56	8565.33	-57077.67
2026/06/14	00:15:37	106.58	8565.33	-57077.64
2026/06/14	00:15:38	106.60	8565.33	-57077.64
2026/06/14	00:15:39	106.59	8565.35	-57077.62
2026/06/14	00:15:40	106.62	8565.41	-57077.62
2026/06/14	00:15:41	106.65	8565.50	-57077.60
2026/06/14	00:15:42	106.69	8565.62	-57077.56
2026/06/14	00:15:43	106.74	8565.72	-57077.52
2026/06/14	00:15:44	106.79	8565.82	-57077.48
2026/06/14	00:15:45	106.86	8565.92	-57077.41
2026/06/14	00:15:46	106.91	8565.95	-57077.35
2026/06/14	00:15:47	106.95	8566.02	-57077.29
2026/06/14	00:15:48	106.98	8566.04	-57077.22
2026/06/14	00:15:49	107.01	8566.09	-57077.16
2026/06/14	00:15:50	107.00	8566.09	-57077.12
2026/06/14	00:15:51	107.02	8566.12	-57077.08
2026/06/14	00:15:52	107.03	8566.12	-57077.06
2026/06/14	00:15:53	107.05	8566.10	-57077.04
2026/06/14	00:15:54	107.06	8566.06	-57077.01
2026/06/14	00:15:55	107.03	8565.97	-57076.98
2026/06/14	00:15:56	107.04	8565.92	-57076.98
2026/06/14	00:15:57	107.03	8565.90	-57076.98
2026/06/14	00:15:58	107.02	8565.89	-57076.99
2026/06/14	00:15:59	107.01	8565.89	-57076.98
2026/06/14	00:16:00	106.97	8565.87	-57076.99
2026/06/14	00:16:01	106.94	8565.88	-57077.01
2026/06/14	00:16:02	106.94	8565.88	-57077.04
2026/06/14	00:16:03	106.95	8565.88	-57077.04
2026/06/14	00:16:04	106.97	8565.87	-57077.02
2026/06/14	00:16:05	106.97	8565.84	-57077.03
2026/06/14	00:16:06	106.96	8565.77	-57077.05
2026/06/14	00:16:07	106.96	8565.72	-57077.06
2026/06/14	00:16:08	106.95	8565.64	-57077.07
2026/06/14	00:16:09	106.90	8565.57	-57077.14
2026/06/14	00:16:10	106.82	8565.48	-57077.17
2026/06/14	00:16:11	106.78	8565.40	-57077.22
2026/06/14	00:16:12	106.73	8565.36	-57077.27
2026/06/14	00:16:13	106.69	8565.32	-57077.32
2026/06/14	00:16:14	106.65	8565.25	-57077.37
2026/06/14	00:16:15	106.56	8565.16	-57077.44
2026/06/14	00:16:16	106.50	8565.11	-57077.49
2026/06/14	00:16:17	106.45	8565.07	-57077.54
2026/06/14	00:16:18	106.43	8565.05	-57077.58
2026/06/14	00:16:19	106.39	8565.02	-57077.62
2026/06/14	00:16:20	106.36	8565.01	-57077.67
2026/06/14	00:16:21	106.35	8564.99	-57077.72
2026/06/14	00:16:22	106.37	8565.02	-57077.73
2026/06/14	00:16:23	106.38	8565.04	-57077.76
2026/06/14	00:16:24	106.42	8565.07	-57077.72
2026/06/14	00:16:25	106.45	8565.10	-57077.70
2026/06/14	00:16:26	106.47	8565.10	-57077.70
2026/06/14	00:16:27	106.46	8565.05	-57077.70
2026/06/14	00:16:28	106.47	8565.00	-57077.69
2026/06/14	00:16:29	106.52	8565.07	-57077.66
2026/06/14	00:16:30	106.52	8564.98	-57077.65
2026/06/14	00:16:31	106.49	8564.91	-57077.66
2026/06/14	00:16:32	106.49	8564.90	-57077.65
2026/06/14	00:16:33	106.49	8564.88	-57077.65
2026/06/14	00:16:34	106.52	8564.92	-57077.63
2026/06/14	00:16:35	106.58	8564.96	-57077.61
