Date	Time (UTC)	H (nT)	By (nT)	Bz (nT)
2026/06/14	00:08:37	310.89	357.83	-53786.70
2026/06/14	00:08:38	310.88	357.78	-53786.66
2026/06/14	00:08:39	310.81	357.68	-53786.58
2026/06/14	00:08:40	310.80	357.62	-53786.53
2026/06/14	00:08:41	310.81	357.55	-53786.50
2026/06/14	00:08:42	310.73	357.35	-53786.47
2026/06/14	00:08:43	310.70	357.22	-53786.44
2026/06/14	00:08:44	310.75	357.25	-53786.39
2026/06/14	00:08:45	310.69	357.25	-53786.36
2026/06/14	00:08:46	310.63	357.29	-53786.40
2026/06/14	00:08:47	310.65	357.41	-53786.49
2026/06/14	00:08:48	310.65	357.52	-53786.54
2026/06/14	00:08:49	310.62	357.67	-53786.57
2026/06/14	00:08:50	310.60	357.83	-53786.60
2026/06/14	00:08:51	310.57	357.87	-53786.61
2026/06/14	00:08:52	310.57	357.79	-53786.61
2026/06/14	00:08:53	310.62	357.73	-53786.60
2026/06/14	00:08:54	310.61	357.74	-53786.61
2026/06/14	00:08:55	310.59	357.77	-53786.60
2026/06/14	00:08:56	310.64	357.83	-53786.55
2026/06/14	00:08:57	310.73	357.86	-53786.59
2026/06/14	00:08:58	310.79	357.75	-53786.70
2026/06/14	00:08:59	310.81	357.71	-53786.74
2026/06/14	00:09:00	310.88	357.90	-53786.74
2026/06/14	00:09:01	310.95	358.00	-53786.80
2026/06/14	00:09:02	310.95	357.93	-53786.86
2026/06/14	00:09:03	310.94	357.95	-53786.88
2026/06/14	00:09:04	310.87	357.89	-53786.84
2026/06/14	00:09:05	310.76	357.80	-53786.78
2026/06/14	00:09:06	310.78	358.00	-53786.76
2026/06/14	00:09:07	310.81	358.15	-53786.76
2026/06/14	00:09:08	310.73	358.09	-53786.75
2026/06/14	00:09:09	310.67	358.05	-53786.74
2026/06/14	00:09:10	310.70	358.04	-53786.74
2026/06/14	00:09:11	310.78	358.02	-53786.75
2026/06/14	00:09:12	310.85	358.06	-53786.72
2026/06/14	00:09:13	310.92	358.06	-53786.67
2026/06/14	00:09:14	311.01	357.97	-53786.67
2026/06/14	00:09:15	311.03	357.93	-53786.71
2026/06/14	00:09:16	310.96	357.99	-53786.74
2026/06/14	00:09:17	310.97	358.03	-53786.77
2026/06/14	00:09:18	310.99	358.06	-53786.81
2026/06/14	00:09:19	310.83	358.12	-53786.83
2026/06/14	00:09:20	310.65	358.19	-53786.83
2026/06/14	00:09:21	310.60	358.20	-53786.84
2026/06/14	00:09:22	310.55	358.16	-53786.87
2026/06/14	00:09:23	310.46	358.13	-53786.91
2026/06/14	00:09:24	310.39	358.16	-53786.87
2026/06/14	00:09:25	310.35	358.19	-53786.83
2026/06/14	00:09:26	310.41	358.20	-53786.94
2026/06/14	00:09:27	310.50	358.19	-53787.02
2026/06/14	00:09:28	310.45	358.11	-53786.92
2026/06/14	00:09:29	310.41	358.05	-53786.88
2026/06/14	00:09:30	310.47	358.05	-53786.95
2026/06/14	00:09:31	310.52	358.04	-53786.94
2026/06/14	00:09:32	310.53	358.02	-53786.84
2026/06/14	00:09:33	310.52	358.01	-53786.80
2026/06/14	00:09:34	310.54	358.06	-53786.88
2026/06/14	00:09:35	310.60	358.20	-53786.98
2026/06/14	00:09:36	310.57	358.26	-53786.93
2026/06/14	00:09:37	310.52	358.20	-53786.85
2026/06/14	00:09:38	310.53	358.32	-53786.89
2026/06/14	00:09:39	310.55	358.47	-53786.92
2026/06/14	00:09:40	310.58	358.47	-53786.91
2026/06/14	00:09:41	310.66	358.45	-53786.95
2026/06/14	00:09:42	310.71	358.44	-53786.96
2026/06/14	00:09:43	310.72	358.39	-53786.89
2026/06/14	00:09:44	310.79	358.39	-53786.87
2026/06/14	00:09:45	310.84	358.32	-53786.91
2026/06/14	00:09:46	310.87	358.16	-53786.89
2026/06/14	00:09:47	311.00	358.08	-53786.81
2026/06/14	00:09:48	311.10	358.04	-53786.81
2026/06/14	00:09:49	311.04	357.94	-53786.79
2026/06/14	00:09:50	310.94	357.88	-53786.69
2026/06/14	00:09:51	310.90	357.98	-53786.68
2026/06/14	00:09:52	310.87	358.12	-53786.79
2026/06/14	00:09:53	310.78	358.11	-53786.85
2026/06/14	00:09:54	310.61	358.11	-53786.89
2026/06/14	00:09:55	310.46	358.22	-53786.89
2026/06/14	00:09:56	310.30	358.23	-53786.77
2026/06/14	00:09:57	310.20	358.22	-53786.74
2026/06/14	00:09:58	310.22	358.32	-53786.89
2026/06/14	00:09:59	310.19	358.35	-53786.86
2026/06/14	00:10:00	310.16	358.39	-53786.69
2026/06/14	00:10:01	310.25	358.50	-53786.71
2026/06/14	00:10:02	310.24	358.48	-53786.82
2026/06/14	00:10:03	310.18	358.38	-53786.88
2026/06/14	00:10:04	310.23	358.33	-53786.86
2026/06/14	00:10:05	310.23	358.30	-53786.74
2026/06/14	00:10:06	310.18	358.29	-53786.65
2026/06/14	00:10:07	310.21	358.26	-53786.70
2026/06/14	00:10:08	310.21	358.17	-53786.78
2026/06/14	00:10:09	310.19	358.12	-53786.79
2026/06/14	00:10:10	310.24	358.16	-53786.82
2026/06/14	00:10:11	310.20	358.25	-53786.85
2026/06/14	00:10:12	310.08	358.29	-53786.81
2026/06/14	00:10:13	310.08	358.25	-53786.76
2026/06/14	00:10:14	310.15	358.26	-53786.75
2026/06/14	00:10:15	310.05	358.36	-53786.69
2026/06/14	00:10:16	309.96	358.45	-53786.58
2026/06/14	00:10:17	310.04	358.50	-53786.57
2026/06/14	00:10:18	310.10	358.59	-53786.67
2026/06/14	00:10:19	310.17	358.68	-53786.75
2026/06/14	00:10:20	310.28	358.62	-53786.79
2026/06/14	00:10:21	310.39	358.51	-53786.83
2026/06/14	00:10:22	310.60	358.58	-53786.84
2026/06/14	00:10:23	310.77	358.59	-53786.78
2026/06/14	00:10:24	310.74	358.46	-53786.73
2026/06/14	00:10:25	310.75	358.46	-53786.79
2026/06/14	00:10:26	310.79	358.43	-53786.80
2026/06/14	00:10:27	310.75	358.34	-53786.77
2026/06/14	00:10:28	310.76	358.38	-53786.82
2026/06/14	00:10:29	310.76	358.31	-53786.83
2026/06/14	00:10:30	310.64	358.15	-53786.73
2026/06/14	00:10:31	310.55	358.19	-53786.75
2026/06/14	00:10:32	310.45	358.20	-53786.88
2026/06/14	00:10:33	310.26	358.07	-53786.91
2026/06/14	00:10:34	310.09	358.08	-53786.84
2026/06/14	00:10:35	309.97	358.24	-53786.81
2026/06/14	00:10:36	309.85	358.32	-53786.84
2026/06/14	00:10:37	309.79	358.34	-53786.92
2026/06/14	00:10:38	309.78	358.43	-53786.97
2026/06/14	00:10:39	309.77	358.49	-53786.94
2026/06/14	00:10:40	309.81	358.46	-53786.95
2026/06/14	00:10:41	309.81	358.52	-53787.03
2026/06/14	00:10:42	309.70	358.62	-53787.05
2026/06/14	00:10:43	309.60	358.63	-53787.04
2026/06/14	00:10:44	309.56	358.63	-53787.01
2026/06/14	00:10:45	309.50	358.65	-53786.93
2026/06/14	00:10:46	309.44	358.69	-53786.96
2026/06/14	00:10:47	309.45	358.85	-53787.10
2026/06/14	00:10:48	309.49	359.01	-53787.05
2026/06/14	00:10:49	309.50	359.02	-53786.93
2026/06/14	00:10:50	309.54	359.02	-53786.99
2026/06/14	00:10:51	309.52	359.09	-53787.02
2026/06/14	00:10:52	309.44	359.13	-53786.93
2026/06/14	00:10:53	309.48	359.17	-53786.96
2026/06/14	00:10:54	309.65	359.16	-53787.05
2026/06/14	00:10:55	309.71	359.04	-53787.00
2026/06/14	00:10:56	309.74	358.98	-53786.87
2026/06/14	00:10:57	309.90	358.99	-53786.86
2026/06/14	00:10:58	310.10	358.91	-53786.94
2026/06/14	00:10:59	310.15	358.76	-53786.96
2026/06/14	00:11:00	310.17	358.75	-53786.95
2026/06/14	00:11:01	310.27	358.82	-53786.96
2026/06/14	00:11:02	310.36	358.75	-53787.00
2026/06/14	00:11:03	310.35	358.67	-53787.05
2026/06/14	00:11:04	310.32	358.68	-53787.06
2026/06/14	00:11:05	310.35	358.73	-53787.05
2026/06/14	00:11:06	310.33	358.77	-53787.08
2026/06/14	00:11:07	310.29	358.68	-53787.09
2026/06/14	00:11:08	310.30	358.45	-53787.02
2026/06/14	00:11:09	310.34	358.39	-53786.97
2026/06/14	00:11:10	310.30	358.43	-53787.00
2026/06/14	00:11:11	310.19	358.36	-53787.03
2026/06/14	00:11:12	310.20	358.26	-53787.00
2026/06/14	00:11:13	310.25	358.21	-53786.98
2026/06/14	00:11:14	310.21	358.25	-53786.99
2026/06/14	00:11:15	310.13	358.31	-53787.00
2026/06/14	00:11:16	310.01	358.35	-53787.02
2026/06/14	00:11:17	309.86	358.47	-53786.98
2026/06/14	00:11:18	309.69	358.59	-53786.91
2026/06/14	00:11:19	309.56	358.63	-53786.94
2026/06/14	00:11:20	309.52	358.72	-53787.01
2026/06/14	00:11:21	309.48	358.84	-53786.98
2026/06/14	00:11:22	309.39	358.83	-53786.88
2026/06/14	00:11:23	309.31	358.78	-53786.80
2026/06/14	00:11:24	309.30	358.87	-53786.83
2026/06/14	00:11:25	309.32	358.95	-53786.87
2026/06/14	00:11:26	309.31	358.89	-53786.86
2026/06/14	00:11:27	309.34	358.88	-53786.89
2026/06/14	00:11:28	309.36	358.91	-53786.90
2026/06/14	00:11:29	309.29	358.82	-53786.75
2026/06/14	00:11:30	309.28	358.78	-53786.65
2026/06/14	00:11:31	309.37	358.82	-53786.75
2026/06/14	00:11:32	309.38	358.82	-53786.78
2026/06/14	00:11:33	309.36	358.86	-53786.76
2026/06/14	00:11:34	309.44	358.99	-53786.87
2026/06/14	00:11:35	309.52	359.02	-53786.94
2026/06/14	00:11:36	309.60	358.99	-53786.88
2026/06/14	00:11:37	309.75	359.01	-53786.89
2026/06/14	00:11:38	309.85	359.00	-53786.92
2026/06/14	00:11:39	309.87	358.98	-53786.85
2026/06/14	00:11:40	309.96	358.91	-53786.77
2026/06/14	00:11:41	310.14	358.74	-53786.77
2026/06/14	00:11:42	310.25	358.63	-53786.73
2026/06/14	00:11:43	310.24	358.56	-53786.61
2026/06/14	00:11:44	310.28	358.41	-53786.59
2026/06/14	00:11:45	310.39	358.30	-53786.66
2026/06/14	00:11:46	310.45	358.24	-53786.64
2026/06/14	00:11:47	310.41	358.14	-53786.61
2026/06/14	00:11:48	310.34	358.09	-53786.61
2026/06/14	00:11:49	310.31	358.22	-53786.63
2026/06/14	00:11:50	310.30	358.35	-53786.64
2026/06/14	00:11:51	310.25	358.32	-53786.64
2026/06/14	00:11:52	310.16	358.25	-53786.64
2026/06/14	00:11:53	310.07	358.31	-53786.64
2026/06/14	00:11:54	309.99	358.39	-53786.66
2026/06/14	00:11:55	309.93	358.31	-53786.70
2026/06/14	00:11:56	309.91	358.28	-53786.62
2026/06/14	00:11:57	310.01	358.35	-53786.55
2026/06/14	00:11:58	310.16	358.31	-53786.69
2026/06/14	00:11:59	310.11	358.26	-53786.79
2026/06/14	00:12:00	309.87	358.30	-53786.72
2026/06/14	00:12:01	309.74	358.32	-53786.71
2026/06/14	00:12:02	309.79	358.43	-53786.86
2026/06/14	00:12:03	309.73	358.53	-53786.91
2026/06/14	00:12:04	309.53	358.42	-53786.80
2026/06/14	00:12:05	309.44	358.33	-53786.81
2026/06/14	00:12:06	309.43	358.40	-53786.96
2026/06/14	00:12:07	309.43	358.51	-53787.01
2026/06/14	00:12:08	309.43	358.59	-53786.95
2026/06/14	00:12:09	309.40	358.68	-53786.94
2026/06/14	00:12:10	309.41	358.71	-53786.96
2026/06/14	00:12:11	309.38	358.63	-53786.96
2026/06/14	00:12:12	309.36	358.65	-53786.99
2026/06/14	00:12:13	309.44	358.79	-53787.10
2026/06/14	00:12:14	309.48	358.84	-53787.22
2026/06/14	00:12:15	309.43	358.82	-53787.28
2026/06/14	00:12:16	309.49	358.81	-53787.26
2026/06/14	00:12:17	309.66	358.81	-53787.26
2026/06/14	00:12:18	309.72	358.81	-53787.29
2026/06/14	00:12:19	309.69	358.77	-53787.25
2026/06/14	00:12:20	309.78	358.66	-53787.19
2026/06/14	00:12:21	309.88	358.52	-53787.14
2026/06/14	00:12:22	309.88	358.39	-53787.08
2026/06/14	00:12:23	310.00	358.37	-53787.07
2026/06/14	00:12:24	310.24	358.40	-53787.07
2026/06/14	00:12:25	310.34	358.36	-53787.03
2026/06/14	00:12:26	310.30	358.34	-53787.01
2026/06/14	00:12:27	310.28	358.39	-53787.06
2026/06/14	00:12:28	310.40	358.43	-53787.12
2026/06/14	00:12:29	310.45	358.45	-53787.14
2026/06/14	00:12:30	310.30	358.42	-53787.07
2026/06/14	00:12:31	310.27	358.36	-53787.02
2026/06/14	00:12:32	310.35	358.36	-53787.07
2026/06/14	00:12:33	310.20	358.35	-53787.05
2026/06/14	00:12:34	309.99	358.30	-53786.96
2026/06/14	00:12:35	310.02	358.27	-53786.95
2026/06/14	00:12:36	310.12	358.26	-53786.97
2026/06/14	00:12:37	310.11	358.25	-53786.96
2026/06/14	00:12:38	310.07	358.26	-53786.95
2026/06/14	00:12:39	310.06	358.31	-53786.93
2026/06/14	00:12:40	310.06	358.39	-53786.95
2026/06/14	00:12:41	310.08	358.34	-53787.00
2026/06/14	00:12:42	310.06	358.23	-53786.98
2026/06/14	00:12:43	309.95	358.23	-53786.97
2026/06/14	00:12:44	309.88	358.28	-53787.00
2026/06/14	00:12:45	309.84	358.23	-53786.97
2026/06/14	00:12:46	309.74	358.18	-53786.93
2026/06/14	00:12:47	309.69	358.19	-53786.93
2026/06/14	00:12:48	309.70	358.19	-53786.95
2026/06/14	00:12:49	309.59	358.15	-53786.93
2026/06/14	00:12:50	309.47	358.10	-53786.86
2026/06/14	00:12:51	309.53	358.10	-53786.81
2026/06/14	00:12:52	309.53	358.10	-53786.82
2026/06/14	00:12:53	309.40	358.07	-53786.82
2026/06/14	00:12:54	309.44	358.09	-53786.73
2026/06/14	00:12:55	309.57	358.13	-53786.66
2026/06/14	00:12:56	309.49	358.09	-53786.68
2026/06/14	00:12:57	309.41	358.08	-53786.68
2026/06/14	00:12:58	309.48	358.13	-53786.59
2026/06/14	00:12:59	309.47	358.07	-53786.48
2026/06/14	00:13:00	309.41	358.00	-53786.42
2026/06/14	00:13:01	309.42	358.03	-53786.41
2026/06/14	00:13:02	309.45	358.09	-53786.37
2026/06/14	00:13:03	309.48	358.16	-53786.31
2026/06/14	00:13:04	309.45	358.18	-53786.32
2026/06/14	00:13:05	309.40	358.08	-53786.39
2026/06/14	00:13:06	309.47	358.09	-53786.42
2026/06/14	00:13:07	309.55	358.18	-53786.38
2026/06/14	00:13:08	309.57	358.09	-53786.35
2026/06/14	00:13:09	309.61	357.98	-53786.38
2026/06/14	00:13:10	309.72	358.07	-53786.41
2026/06/14	00:13:11	309.80	358.13	-53786.40
2026/06/14	00:13:12	309.75	358.06	-53786.35
2026/06/14	00:13:13	309.74	358.08	-53786.40
2026/06/14	00:13:14	309.85	358.22	-53786.50
2026/06/14	00:13:15	309.89	358.32	-53786.49
2026/06/14	00:13:16	309.91	358.35	-53786.46
2026/06/14	00:13:17	309.96	358.37	-53786.49
2026/06/14	00:13:18	309.98	358.35	-53786.52
2026/06/14	00:13:19	310.12	358.29	-53786.62
2026/06/14	00:13:20	310.25	358.28	-53786.66
2026/06/14	00:13:21	310.24	358.27	-53786.58
2026/06/14	00:13:22	310.26	358.24	-53786.65
2026/06/14	00:13:23	310.29	358.19	-53786.73
2026/06/14	00:13:24	310.30	358.09	-53786.71
2026/06/14	00:13:25	310.40	357.99	-53786.80
2026/06/14	00:13:26	310.49	357.99	-53786.91
2026/06/14	00:13:27	310.46	357.97	-53786.87
2026/06/14	00:13:28	310.40	357.87	-53786.82
2026/06/14	00:13:29	310.35	357.81	-53786.83
2026/06/14	00:13:30	310.31	357.89	-53786.78
2026/06/14	00:13:31	310.32	357.93	-53786.73
2026/06/14	00:13:32	310.29	357.84	-53786.77
2026/06/14	00:13:33	310.23	357.76	-53786.79
2026/06/14	00:13:34	310.14	357.77	-53786.80
2026/06/14	00:13:35	310.05	357.85	-53786.87
2026/06/14	00:13:36	310.08	358.04	-53786.89
2026/06/14	00:13:37	310.15	358.11	-53786.87
2026/06/14	00:13:38	310.05	357.96	-53786.89
2026/06/14	00:13:39	309.98	357.93	-53786.89
2026/06/14	00:13:40	310.03	358.03	-53786.85
2026/06/14	00:13:41	309.98	358.01	-53786.89
2026/06/14	00:13:42	309.90	357.97	-53786.96
2026/06/14	00:13:43	309.94	357.95	-53786.94
2026/06/14	00:13:44	309.97	357.83	-53786.84
2026/06/14	00:13:45	309.94	357.74	-53786.76
2026/06/14	00:13:46	309.85	357.75	-53786.74
2026/06/14	00:13:47	309.84	357.81	-53786.80
2026/06/14	00:13:48	309.96	357.91	-53786.88
2026/06/14	00:13:49	309.96	358.03	-53786.92
2026/06/14	00:13:50	309.85	358.10	-53786.95
2026/06/14	00:13:51	309.78	358.16	-53786.97
2026/06/14	00:13:52	309.67	358.21	-53786.94
2026/06/14	00:13:53	309.62	358.26	-53786.96
2026/06/14	00:13:54	309.64	358.38	-53786.95
2026/06/14	00:13:55	309.57	358.44	-53786.86
2026/06/14	00:13:56	309.54	358.36	-53786.88
2026/06/14	00:13:57	309.69	358.26	-53786.94
2026/06/14	00:13:58	309.86	358.25	-53786.94
2026/06/14	00:13:59	310.00	358.25	-53786.89
2026/06/14	00:14:00	310.18	358.18	-53786.85
2026/06/14	00:14:01	310.38	358.13	-53786.89
2026/06/14	00:14:02	310.53	358.11	-53786.89
2026/06/14	00:14:03	310.66	358.07	-53786.83
2026/06/14	00:14:04	310.77	358.03	-53786.88
2026/06/14	00:14:05	310.80	358.01	-53786.97
2026/06/14	00:14:06	310.83	358.01	-53786.99
2026/06/14	00:14:07	310.90	358.00	-53787.01
2026/06/14	00:14:08	310.92	358.02	-53787.03
2026/06/14	00:14:09	310.88	358.09	-53787.04
2026/06/14	00:14:10	310.88	358.16	-53787.06
2026/06/14	00:14:11	310.91	358.20	-53787.08
2026/06/14	00:14:12	310.90	358.15	-53787.07
2026/06/14	00:14:13	310.88	358.03	-53787.03
2026/06/14	00:14:14	310.93	357.93	-53787.04
2026/06/14	00:14:15	311.02	357.83	-53787.11
2026/06/14	00:14:16	311.01	357.76	-53787.04
2026/06/14	00:14:17	310.96	357.74	-53786.91
2026/06/14	00:14:18	310.96	357.74	-53786.91
2026/06/14	00:14:19	310.94	357.79	-53786.96
2026/06/14	00:14:20	310.87	357.79	-53786.98
2026/06/14	00:14:21	310.79	357.74	-53787.01
2026/06/14	00:14:22	310.74	357.77	-53786.98
2026/06/14	00:14:23	310.63	357.79	-53786.89
2026/06/14	00:14:24	310.46	357.74	-53786.89
2026/06/14	00:14:25	310.41	357.78	-53786.98
2026/06/14	00:14:26	310.45	357.78	-53787.02
2026/06/14	00:14:27	310.41	357.70	-53787.00
2026/06/14	00:14:28	310.28	357.68	-53786.99
2026/06/14	00:14:29	310.24	357.74	-53786.99
2026/06/14	00:14:30	310.23	357.84	-53786.96
2026/06/14	00:14:31	310.13	357.92	-53786.94
2026/06/14	00:14:32	310.09	357.92	-53786.96
2026/06/14	00:14:33	310.14	357.87	-53786.95
2026/06/14	00:14:34	310.12	357.91	-53786.89
2026/06/14	00:14:35	310.02	358.06	-53786.91
2026/06/14	00:14:36	309.98	358.19	-53786.94
2026/06/14	00:14:37	309.99	358.34	-53786.95
2026/06/14	00:14:38	309.96	358.44	-53786.95
2026/06/14	00:14:39	309.95	358.41	-53786.94
2026/06/14	00:14:40	310.10	358.41	-53787.00
2026/06/14	00:14:41	310.21	358.37	-53787.05
2026/06/14	00:14:42	310.20	358.25	-53787.01
2026/06/14	00:14:43	310.36	358.32	-53787.04
2026/06/14	00:14:44	310.55	358.46	-53787.09
2026/06/14	00:14:45	310.60	358.37	-53786.95
2026/06/14	00:14:46	310.72	358.27	-53786.83
2026/06/14	00:14:47	310.91	358.33	-53786.92
2026/06/14	00:14:48	311.01	358.38	-53786.96
2026/06/14	00:14:49	311.01	358.41	-53786.92
2026/06/14	00:14:50	311.04	358.42	-53786.95
2026/06/14	00:14:51	311.14	358.39	-53787.01
2026/06/14	00:14:52	311.22	358.36	-53787.04
2026/06/14	00:14:53	311.25	358.32	-53787.06
2026/06/14	00:14:54	311.36	358.23	-53787.07
2026/06/14	00:14:55	311.55	358.17	-53787.05
2026/06/14	00:14:56	311.74	358.17	-53787.06
2026/06/14	00:14:57	311.89	358.10	-53787.11
2026/06/14	00:14:58	312.02	358.01	-53787.09
2026/06/14	00:14:59	312.12	357.94	-53787.04
2026/06/14	00:15:00	312.21	357.89	-53787.11
2026/06/14	00:15:01	312.22	357.97	-53787.25
2026/06/14	00:15:02	312.13	358.06	-53787.35
2026/06/14	00:15:03	312.01	357.94	-53787.33
2026/06/14	00:15:04	311.93	357.82	-53787.31
2026/06/14	00:15:05	311.82	357.85	-53787.35
2026/06/14	00:15:06	311.71	357.86	-53787.39
2026/06/14	00:15:07	311.61	357.78	-53787.37
2026/06/14	00:15:08	311.47	357.67	-53787.35
2026/06/14	00:15:09	311.32	357.60	-53787.32
2026/06/14	00:15:10	311.25	357.56	-53787.25
2026/06/14	00:15:11	311.11	357.47	-53787.14
2026/06/14	00:15:12	310.93	357.38	-53787.06
2026/06/14	00:15:13	310.94	357.40	-53787.03
2026/06/14	00:15:14	311.00	357.46	-53787.06
2026/06/14	00:15:15	310.90	357.51	-53787.05
2026/06/14	00:15:16	310.71	357.57	-53786.98
2026/06/14	00:15:17	310.60	357.74	-53786.95
2026/06/14	00:15:18	310.50	358.03	-53786.95
2026/06/14	00:15:19	310.33	358.27	-53786.90
2026/06/14	00:15:20	310.26	358.45	-53786.96
2026/06/14	00:15:21	310.23	358.60	-53786.99
2026/06/14	00:15:22	310.15	358.57	-53786.89
2026/06/14	00:15:23	310.17	358.53	-53786.92
2026/06/14	00:15:24	310.19	358.54	-53786.95
2026/06/14	00:15:25	310.21	358.46	-53786.86
2026/06/14	00:15:26	310.48	358.43	-53786.91
2026/06/14	00:15:27	310.74	358.43	-53786.96
2026/06/14	00:15:28	310.61	358.24	-53786.78
2026/06/14	00:15:29	310.46	358.10	-53786.61
2026/06/14	00:15:30	310.59	358.28	-53786.60
2026/06/14	00:15:31	310.84	358.50	-53786.72
2026/06/14	00:15:32	310.96	358.53	-53786.77
2026/06/14	00:15:33	311.03	358.60	-53786.74
2026/06/14	00:15:34	311.25	358.86	-53786.88
2026/06/14	00:15:35	311.19	358.74	-53786.90
2026/06/14	00:15:36	310.76	358.24	-53786.63
2026/06/14	00:15:37	310.70	358.18	-53786.62
2026/06/14	00:15:38	311.16	358.57	-53786.91
2026/06/14	00:15:39	311.57	358.75	-53787.03
2026/06/14	00:15:40	311.76	358.61	-53786.97
2026/06/14	00:15:41	311.96	358.45	-53786.91
2026/06/14	00:15:42	312.12	358.34	-53786.90
2026/06/14	00:15:43	312.28	358.22	-53786.95
2026/06/14	00:15:44	312.49	358.13	-53786.95
2026/06/14	00:15:45	312.52	358.01	-53786.90
2026/06/14	00:15:46	312.49	357.94	-53786.93
2026/06/14	00:15:47	312.54	357.94	-53786.91
2026/06/14	00:15:48	312.52	357.84	-53786.83
2026/06/14	00:15:49	312.51	357.75	-53786.87
2026/06/14	00:15:50	312.37	357.78	-53786.94
2026/06/14	00:15:51	312.15	357.82	-53786.94
2026/06/14	00:15:52	312.08	357.84	-53786.95
2026/06/14	00:15:53	312.04	357.83	-53786.94
2026/06/14	00:15:54	311.87	357.84	-53786.93
2026/06/14	00:15:55	311.66	357.88	-53786.92
2026/06/14	00:15:56	311.50	357.89	-53786.87
2026/06/14	00:15:57	311.39	357.92	-53786.77
2026/06/14	00:15:58	311.36	357.96	-53786.70
2026/06/14	00:15:59	311.33	357.97	-53786.72
2026/06/14	00:16:00	311.20	358.01	-53786.73
2026/06/14	00:16:01	311.09	358.09	-53786.78
2026/06/14	00:16:02	311.11	358.18	-53786.97
2026/06/14	00:16:03	311.03	358.19	-53787.09
2026/06/14	00:16:04	310.75	358.12	-53787.05
2026/06/14	00:16:05	310.51	358.12	-53786.99
2026/06/14	00:16:06	310.45	358.20	-53786.94
2026/06/14	00:16:07	310.46	358.27	-53786.92
2026/06/14	00:16:08	310.48	358.34	-53786.96
2026/06/14	00:16:09	310.44	358.43	-53787.01
2026/06/14	00:16:10	310.33	358.49	-53786.98
2026/06/14	00:16:11	310.32	358.64	-53786.95
2026/06/14	00:16:12	310.38	358.74	-53786.94
2026/06/14	00:16:13	310.34	358.71	-53786.90
2026/06/14	00:16:14	310.31	358.72	-53786.85
2026/06/14	00:16:15	310.26	358.75	-53786.81
2026/06/14	00:16:16	310.18	358.70	-53786.80
2026/06/14	00:16:17	310.21	358.73	-53786.83
2026/06/14	00:16:18	310.29	358.83	-53786.84
2026/06/14	00:16:19	310.42	358.89	-53786.89
2026/06/14	00:16:20	310.55	358.94	-53786.97
2026/06/14	00:16:21	310.58	358.95	-53786.95
2026/06/14	00:16:22	310.65	358.88	-53786.95
2026/06/14	00:16:23	310.83	358.78	-53787.05
2026/06/14	00:16:24	310.96	358.79	-53787.06
2026/06/14	00:16:25	311.03	358.83	-53786.96
2026/06/14	00:16:26	311.14	358.68	-53786.88
2026/06/14	00:16:27	311.20	358.53	-53786.80
2026/06/14	00:16:28	311.25	358.65	-53786.80
2026/06/14	00:16:29	311.31	358.79	-53786.91
2026/06/14	00:16:30	311.40	358.77	-53786.92
2026/06/14	00:16:31	311.49	358.78	-53786.90
2026/06/14	00:16:32	311.55	358.90	-53787.05
2026/06/14	00:16:33	311.70	358.97	-53787.24
2026/06/14	00:16:34	311.82	358.92	-53787.31
2026/06/14	00:16:35	311.73	358.85	-53787.28
2026/06/14	00:16:36	311.70	358.82	-53787.25
2026/06/14	00:16:37	311.83	358.81	-53787.33
2026/06/14	00:16:38	311.92	358.77	-53787.46
2026/06/14	00:16:39	311.92	358.71	-53787.47
2026/06/14	00:16:40	311.85	358.69	-53787.42
2026/06/14	00:16:41	311.77	358.71	-53787.51
2026/06/14	00:16:42	311.66	358.70	-53787.56
2026/06/14	00:16:43	311.51	358.63	-53787.45
2026/06/14	00:16:44	311.43	358.57	-53787.35
2026/06/14	00:16:45	311.38	358.58	-53787.45
2026/06/14	00:16:46	311.30	358.57	-53787.57
2026/06/14	00:16:47	311.20	358.51	-53787.57
2026/06/14	00:16:48	311.11	358.53	-53787.54
2026/06/14	00:16:49	311.01	358.57	-53787.51
2026/06/14	00:16:50	310.95	358.54	-53787.49
2026/06/14	00:16:51	310.97	358.53	-53787.52
2026/06/14	00:16:52	310.93	358.49	-53787.53
2026/06/14	00:16:53	310.85	358.42	-53787.49
2026/06/14	00:16:54	310.82	358.40	-53787.47
2026/06/14	00:16:55	310.71	358.35	-53787.38
2026/06/14	00:16:56	310.54	358.29	-53787.28
2026/06/14	00:16:57	310.48	358.33	-53787.33
2026/06/14	00:16:58	310.45	358.37	-53787.38
2026/06/14	00:16:59	310.40	358.37	-53787.30
2026/06/14	00:17:00	310.36	358.30	-53787.15
2026/06/14	00:17:01	310.27	358.24	-53787.06
